school_code,school_name,sido,sigungu,CSI,CDI,priority_score,priority_level,policy_strategy_group,supply_demand_matrix_3x3,kmeans_cluster_label,recommended_policy_1,recommended_policy_1_score,recommended_policy_2,recommended_policy_2_score,recommended_policy_3,recommended_policy_3_score,recommended_policy_reason
480041480,창원여자고등학교,경남,창원시,0.9,0.331761994710056,-0.5682380052899441,안정,안정형,안정 관리형,상대적 안정 군집,현 수준 유지 및 정기 모니터링,0.874,고수요 상담 프로그램 확대,0.411,전문상담교사 배치 또는 순회상담 연계,0.352,해당 학교는 현재 지표 체계상 '현 수준 유지 및 정기 모니터링'의 적합도가 가장 높게 산출되었다. CSI(0.900)가 높고 우선지원 필요성이 상대적으로 낮아 현재 인프라 유지와 정기 모니터링이 적절한 것으로 나타났다. 이는 실제 지원 확정이 아니라 정책 검토 우선순위 판단을 위한 추천 결과이다.
480041495,창원중앙여자고등학교,경남,창원시,0.9,0.3271729027311277,-0.5728270972688723,안정,안정형,안정 관리형,상대적 안정 군집,현 수준 유지 및 정기 모니터링,0.867,고수요 상담 프로그램 확대,0.389,전문상담교사 배치 또는 순회상담 연계,0.351,해당 학교는 현재 지표 체계상 '현 수준 유지 및 정기 모니터링'의 적합도가 가장 높게 산출되었다. CSI(0.900)가 높고 우선지원 필요성이 상대적으로 낮아 현재 인프라 유지와 정기 모니터링이 적절한 것으로 나타났다. 이는 실제 지원 확정이 아니라 정책 검토 우선순위 판단을 위한 추천 결과이다.
480041760,삼천포여자고등학교,경남,사천시,0.9,0.3258272363934743,-0.5741727636065257,안정,안정형,안정 관리형,상대적 안정 군집,현 수준 유지 및 정기 모니터링,0.871,고수요 상담 프로그램 확대,0.395,전문상담교사 배치 또는 순회상담 연계,0.351,해당 학교는 현재 지표 체계상 '현 수준 유지 및 정기 모니터링'의 적합도가 가장 높게 산출되었다. CSI(0.900)가 높고 우선지원 필요성이 상대적으로 낮아 현재 인프라 유지와 정기 모니터링이 적절한 것으로 나타났다. 이는 실제 지원 확정이 아니라 정책 검토 우선순위 판단을 위한 추천 결과이다.
480041762,성지여자고등학교,경남,창원시,0.9,0.3198556803501013,-0.5801443196498988,안정,안정형,안정 관리형,상대적 안정 군집,현 수준 유지 및 정기 모니터링,0.891,고수요 상담 프로그램 확대,0.423,전문상담교사 배치 또는 순회상담 연계,0.349,해당 학교는 현재 지표 체계상 '현 수준 유지 및 정기 모니터링'의 적합도가 가장 높게 산출되었다. CSI(0.900)가 높고 우선지원 필요성이 상대적으로 낮아 현재 인프라 유지와 정기 모니터링이 적절한 것으로 나타났다. 이는 실제 지원 확정이 아니라 정책 검토 우선순위 판단을 위한 추천 결과이다.
480041618,거창대성고등학교,경남,거창군,0.9,0.2753218349675537,-0.6246781650324463,안정,안정형,안정 관리형,상대적 안정 군집,현 수준 유지 및 정기 모니터링,0.897,고수요 상담 프로그램 확대,0.352,전문상담교사 배치 또는 순회상담 연계,0.34,해당 학교는 현재 지표 체계상 '현 수준 유지 및 정기 모니터링'의 적합도가 가장 높게 산출되었다. CSI(0.900)가 높고 우선지원 필요성이 상대적으로 낮아 현재 인프라 유지와 정기 모니터링이 적절한 것으로 나타났다. 이는 실제 지원 확정이 아니라 정책 검토 우선순위 판단을 위한 추천 결과이다.
480041110,거창여자고등학교,경남,거창군,0.9,0.2729090927869087,-0.6270909072130912,안정,안정형,안정 관리형,상대적 안정 군집,현 수준 유지 및 정기 모니터링,0.888,전문상담교사 배치 또는 순회상담 연계,0.34,고수요 상담 프로그램 확대,0.331,해당 학교는 현재 지표 체계상 '현 수준 유지 및 정기 모니터링'의 적합도가 가장 높게 산출되었다. CSI(0.900)가 높고 우선지원 필요성이 상대적으로 낮아 현재 인프라 유지와 정기 모니터링이 적절한 것으로 나타났다. 이는 실제 지원 확정이 아니라 정책 검토 우선순위 판단을 위한 추천 결과이다.
480041860,창녕대성고등학교,경남,창녕군,0.9,0.2563493925566745,-0.6436506074433255,안정,안정형,여유·거점 활용형,상대적 안정 군집,현 수준 유지 및 정기 모니터링,0.894,고수요 상담 프로그램 확대,0.312,Wee센터 연계 강화,0.29,해당 학교는 현재 지표 체계상 '현 수준 유지 및 정기 모니터링'의 적합도가 가장 높게 산출되었다. CSI(0.900)가 높고 우선지원 필요성이 상대적으로 낮아 현재 인프라 유지와 정기 모니터링이 적절한 것으로 나타났다. 이는 실제 지원 확정이 아니라 정책 검토 우선순위 판단을 위한 추천 결과이다.
480041732,삼천포고등학교,경남,사천시,0.9,0.2388079746087166,-0.6611920253912834,안정,안정형,여유·거점 활용형,상대적 안정 군집,현 수준 유지 및 정기 모니터링,0.893,전문상담교사 배치 또는 순회상담 연계,0.333,고수요 상담 프로그램 확대,0.276,해당 학교는 현재 지표 체계상 '현 수준 유지 및 정기 모니터링'의 적합도가 가장 높게 산출되었다. CSI(0.900)가 높고 우선지원 필요성이 상대적으로 낮아 현재 인프라 유지와 정기 모니터링이 적절한 것으로 나타났다. 이는 실제 지원 확정이 아니라 정책 검토 우선순위 판단을 위한 추천 결과이다.
480041002,산청고등학교,경남,산청군,0.9,0.2377009207784098,-0.6622990792215903,안정,안정형,여유·거점 활용형,상대적 안정 군집,현 수준 유지 및 정기 모니터링,0.911,전문상담교사 배치 또는 순회상담 연계,0.332,고수요 상담 프로그램 확대,0.311,해당 학교는 현재 지표 체계상 '현 수준 유지 및 정기 모니터링'의 적합도가 가장 높게 산출되었다. CSI(0.900)가 높고 우선지원 필요성이 상대적으로 낮아 현재 인프라 유지와 정기 모니터링이 적절한 것으로 나타났다. 이는 실제 지원 확정이 아니라 정책 검토 우선순위 판단을 위한 추천 결과이다.
480041945,합천여자고등학교,경남,합천군,1.0,0.2527415661587544,-0.7472584338412456,안정,안정형,여유·거점 활용형,상대적 안정 군집,현 수준 유지 및 정기 모니터링,0.97,고수요 상담 프로그램 확대,0.291,학교폭력 피해 관련 상담지원 강화,0.128,해당 학교는 현재 지표 체계상 '현 수준 유지 및 정기 모니터링'의 적합도가 가장 높게 산출되었다. CSI(1.000)가 높고 우선지원 필요성이 상대적으로 낮아 현재 인프라 유지와 정기 모니터링이 적절한 것으로 나타났다. 이는 실제 지원 확정이 아니라 정책 검토 우선순위 판단을 위한 추천 결과이다.
480041862,창녕여자고등학교,경남,창녕군,1.0,0.2428185164219077,-0.7571814835780923,안정,안정형,여유·거점 활용형,상대적 안정 군집,현 수준 유지 및 정기 모니터링,0.962,고수요 상담 프로그램 확대,0.257,학교폭력 피해 관련 상담지원 강화,0.141,해당 학교는 현재 지표 체계상 '현 수준 유지 및 정기 모니터링'의 적합도가 가장 높게 산출되었다. CSI(1.000)가 높고 우선지원 필요성이 상대적으로 낮아 현재 인프라 유지와 정기 모니터링이 적절한 것으로 나타났다. 이는 실제 지원 확정이 아니라 정책 검토 우선순위 판단을 위한 추천 결과이다.
480041410,의령고등학교,경남,의령군,1.0,0.2045189238857184,-0.7954810761142816,안정,안정형,여유·거점 활용형,상대적 안정 군집,현 수준 유지 및 정기 모니터링,0.971,고수요 상담 프로그램 확대,0.203,학교폭력 피해 관련 상담지원 강화,0.113,해당 학교는 현재 지표 체계상 '현 수준 유지 및 정기 모니터링'의 적합도가 가장 높게 산출되었다. CSI(1.000)가 높고 우선지원 필요성이 상대적으로 낮아 현재 인프라 유지와 정기 모니터링이 적절한 것으로 나타났다. 이는 실제 지원 확정이 아니라 정책 검토 우선순위 판단을 위한 추천 결과이다.
480041145,아림고등학교,경남,거창군,1.0,0.1791899489911875,-0.8208100510088125,안정,안정형,여유·거점 활용형,상대적 안정 군집,현 수준 유지 및 정기 모니터링,0.994,고수요 상담 프로그램 확대,0.202,전문상담교사 배치 또는 순회상담 연계,0.075,해당 학교는 현재 지표 체계상 '현 수준 유지 및 정기 모니터링'의 적합도가 가장 높게 산출되었다. CSI(1.000)가 높고 우선지원 필요성이 상대적으로 낮아 현재 인프라 유지와 정기 모니터링이 적절한 것으로 나타났다. 이는 실제 지원 확정이 아니라 정책 검토 우선순위 판단을 위한 추천 결과이다.
